qualtrics_id,school_code,school_name_anon,progress,duration_min,birth_country,age_cat,age,female,male,educ_mother,educ_father,educ_parent_max,has_computer,has_internet,digital_comfort,platform_use,classroom_section,math_grade_prev,like_math,like_communication,rank_math,rank_communication,mathconf_learn,mathconf_exam,mathconf_help_peers,mathconf_growth,lab_productive,lab_preferred_hours,hours_school,hours_study,hours_friends,hours_entertainment,hours_housework,hours_unpaid_work,hours_paid_work,hours_sleep,hours_sport,math_study_weekly,study_context,digital_tools_used,grit_challenge,grit_quit_game,grit_lose_interest,grit_hardwork,grit_avg,mindset_fixed1,mindset_fixed2,mindset_avg,locus_luck,locus_fate,locus_prepared,locus_plans,locus_avg,efficacy_hard_problems,efficacy_effort,efficacy_calm,efficacy_solutions,efficacy_trouble,efficacy_avg,math_enjoy,math_wish_no,math_like_problems,math_does_well,math_harder_than_peers,math_worry_grades,math_nervous_exams,math_useful,math_enjoy_avg,math_anxiety_avg,math_selfconcept_avg,meta_study_allocation,meta_when_stuck,meta_hint_use,meta_review_errors,meta_self_awareness,meta_after_mistake,meta_ai_use,meta_expected_exam,meta_actual_exam,barrier_finish_school,info_postsecondary,plan_after_school,knows_career,career_first_choice,institution_first_choice,plan_feasibility,plan_talks_with,parent_educ_expectation,enrolled_academy,belief_univ_transition,factors_career_choice,action_3months,plans_higher_ed,salary_secondary,salary_technical,salary_university,informal_secondary,informal_technical,informal_university,preferred_sector,knows_jobs_sector,barrier_money,barrier_work_family,barrier_parent_ideas,barrier_grades,barrier_info_careers,barrier_info_institution,barrier_family_resp,knows_scholarship,knows_beca18,knows_alt_training,est_years_technical,est_years_university,time_pref_100v150,time_pref_100v300,risk_pref_100v250,risk_pref_100v500,patient_low,patient_high,risk_seeking_low,risk_seeking_high,belong_outsider,belong_fits_in,belonging_avg,num_close_friends,friend1_recess,friend1_homework,friend1_future_talk,friend1_whatsapp,friend2_recess,friend2_homework,friend2_future_talk,friend2_whatsapp,friend3_recess,friend3_homework,friend3_future_talk,friend3_whatsapp,friend4_recess,friend4_homework,friend4_future_talk,friend4_whatsapp,friend5_recess,friend5_homework,friend5_future_talk,friend5_whatsapp,correct_a1,qbl_v5_a1,correct_a2,qbl_v5_a2,correct_a7,qbl_v5_a7,correct_a8,qbl_v5_a8,correct_a8m,qbl_v5_a8m,correct_a4,qbl_v5_a4,correct_a9s,qbl_v5_a9s,correct_a3,qbl_v5_a3,correct_a6,qbl_v5_a6,correct_a5,qbl_v5_a5,score_total_baseline,score_pct_baseline
R_100906abc2086,1374321,School_24,100,13.7,1,1.0,15.0,1,1,4,7.0,7,0,0,1,1,B,3,4,2,8,2,3,3,3,3,3,5,6.0,1.5,3.0,3.5,1.0,1.0,1.0,7.5,2.5,1,4,2,5,1,1,3,4.5,5,5,2.0,5,2,5,2,3.0,1,3,3,2,2,2.2,5,3,2,1,4,3,2,1,3.3333333,2.5,1.5,2,1,4,4,2,4,2,2,3,1,3,2,2,,4,1,5,4,0,7,4,,1,1714.0,2416.0,2050.0,8,4,0,1,2,4,4,2,1,3,1,2,1,2,3,5,5,1,2,2,3,0,1,1,0,3,1,2.0,3,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,2,0,1,0,2,0,1,0,1,0,4,0,2,1,1,0,2,0,1,1,0.1
R_100907abc4256,1374321,School_24,100,32.200001,1,2.0,16.0,1,1,6,,6,1,1,1,1,C,4,1,1,5,8,3,3,1,1,5,3,6.0,0.5,2.5,5.0,1.5,0.5,0.5,8.0,0.5,4,2,5,1,4,4,3,2.0,4,6,2.0,1,1,5,1,4.0,2,4,2,4,3,3.0,3,5,3,2,4,5,2,1,2.3333333,3.5,2.0,1,3,4,2,1,4,2,1,4,1,3,3,3,,2,4,5,1,0,6,7,,1,1420.0,611.0,,4,4,0,1,1,2,1,2,3,4,1,3,2,2,1,3,6,1,1,1,2,0,0,0,1,4,3,2.5,5,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,2,1,2,1,1,1,1,1,3,1,1,1,4,1,1,9,0.89999998
R_100908abc2923,1374321,School_24,100,38.799999,1,3.0,17.0,1,1,5,2.0,5,0,0,2,3,D,4,4,4,5,10,3,1,1,3,2,3,6.0,3.5,0.5,2.5,2.0,0.0,1.0,8.0,1.0,4,4,1,1,2,5,5,2.75,2,6,3.0,3,5,5,2,2.75,4,4,2,4,3,3.4000001,4,4,2,3,4,1,4,4,2.6666667,2.5,2.5,3,3,4,1,3,1,4,3,5,1,4,2,2,,3,1,1,4,0,2,3,,1,1174.0,1473.0,2982.0,0,0,4,6,2,5,3,2,5,2,5,3,3,2,3,5,4,2,3,3,1,1,0,0,0,1,4,4.5,4,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,2,1,1,1,2,1,2,0,3,1,1,0,1,0,1,1,4,0,1,6,0.60000002
R_100909abc6094,1374321,School_24,100,19.5,1,3.0,17.0,0,0,12,4.0,12,0,1,4,1,E,1,4,4,8,10,4,3,4,3,5,1,6.5,1.5,1.5,2.0,1.5,0.0,1.0,6.5,1.5,1,4,5,4,1,4,1,3.0,5,1,4.0,2,4,5,5,4.0,4,2,4,1,4,3.0,1,5,5,2,1,1,5,4,2.3333333,3.0,3.5,4,3,1,2,3,3,4,5,3,1,5,4,1,,3,1,3,1,0,4,3,,1,1520.0,1661.0,1911.0,9,4,8,8,2,2,2,1,4,3,2,5,3,2,1,2,7,2,1,2,1,1,0,1,0,1,4,4.5,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,2,1,1,0,1,0,1,1,1,0,1,0,3,1,1,0,3,0,1,4,0.40000001
R_100910abc1493,7586691,School_25,100,18.0,1,2.0,16.0,0,0,8,6.0,8,1,1,2,2,A,2,3,3,9,9,1,4,2,1,3,5,7.5,2.5,2.0,3.0,2.0,1.0,0.0,9.0,0.5,1,4,5,3,2,1,3,3.75,4,6,2.0,2,5,3,4,3.0,2,4,1,2,1,2.0,2,2,5,3,2,1,2,4,3.6666667,1.5,3.5,2,2,4,3,1,4,3,4,4,1,2,1,1,,1,4,2,2,0,7,2,,0,279.0,,,7,9,5,2,1,1,5,2,3,1,3,4,3,3,3,4,4,2,2,1,2,1,1,0,1,5,5,3.0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,0,2,1,1,1,1,0,3,1,1,1,4,1,1,8,0.80000001
R_100911abc4246,7586691,School_25,100,52.900002,1,2.0,16.0,0,0,7,8.0,8,1,1,3,1,B,1,4,3,2,10,1,2,1,4,2,8,7.0,2.0,2.0,1.0,1.0,0.0,1.0,10.0,0.5,5,1,3,4,1,5,1,2.75,1,4,4.5,3,1,3,4,3.75,1,1,3,1,4,2.0,2,3,3,4,3,3,1,4,2.6666667,2.0,3.5,4,2,4,3,2,1,2,1,3,1,5,4,2,,3,3,1,4,0,4,4,,1,1183.0,696.0,2629.0,4,6,6,8,1,4,4,2,4,2,2,1,1,2,3,5,6,3,1,2,2,0,0,1,1,2,2,3.0,4,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,2,0,1,1,2,0,1,1,1,1,1,0,1,1,1,1,4,1,1,7,0.69999999
R_100912abc462,7586691,School_25,100,12.3,1,1.0,15.0,0,0,8,1.0,8,0,1,1,1,C,1,4,2,5,8,1,2,2,4,2,3,8.0,0.5,2.5,3.0,1.0,0.0,2.0,9.0,1.0,5,4,1,1,1,1,4,3.75,6,3,2.5,5,4,2,4,2.25,4,1,1,3,2,2.2,5,2,4,4,5,5,1,4,4.3333335,3.0,2.5,4,2,3,2,3,3,4,2,2,1,2,5,2,,1,5,3,2,0,3,6,,0,1490.0,2222.0,3536.0,0,5,8,9,1,2,1,3,1,3,3,2,3,3,2,2,6,2,2,2,2,1,1,1,1,1,4,4.5,6,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,4,1,2,1,2,1,1,0,1,0,2,1,1,1,4,0,3,5,0.5
R_100913abc7794,7586691,School_25,100,44.599998,1,2.0,16.0,0,0,10,4.0,10,1,1,4,3,D,3,3,1,7,6,3,1,2,1,2,1,5.0,3.0,3.5,1.5,1.5,0.0,0.5,9.5,0.0,4,1,5,2,2,1,1,3.0,3,4,3.5,4,5,2,1,1.5,4,3,2,3,4,3.2,2,5,3,3,1,1,4,2,2.0,2.5,4.0,2,3,3,2,1,2,1,2,1,1,5,3,2,,3,2,3,1,0,1,1,,1,829.0,2150.0,3778.0,1,3,2,7,3,3,5,1,5,3,1,5,1,1,2,5,4,2,3,2,2,1,0,1,1,3,2,2.5,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,3,0,1,0,1,0,4,3,0.30000001
R_100914abc8514,7586691,School_25,100,40.0,1,1.0,15.0,1,1,4,10.0,10,0,1,2,4,E,3,2,3,2,2,2,1,3,4,2,7,6.5,1.5,1.5,2.5,1.0,0.0,0.0,7.0,2.0,1,1,1,1,2,2,1,2.5,1,6,3.5,3,1,1,3,3.0,2,4,3,2,4,3.0,5,3,2,3,5,1,5,2,3.3333333,3.0,2.0,1,1,1,3,3,4,2,1,1,1,3,1,3,,4,4,2,1,0,3,4,,0,1000.0,1833.0,3537.0,8,5,9,3,2,2,3,3,5,3,1,3,2,1,2,5,7,3,3,1,1,0,0,0,0,2,5,4.5,5,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,2,0,1,0,1,0,1,1,1,0,3,1,3,0,3,1,4,0,1,4,0.40000001
R_100915abc3848,7586691,School_25,100,43.200001,1,2.0,16.0,1,1,3,2.0,3,0,1,1,3,A,1,4,4,10,6,2,3,4,1,4,2,7.0,4.0,1.5,2.0,3.0,0.5,0.5,7.0,0.5,5,1,5,3,4,4,1,2.0,5,2,3.5,3,5,2,4,2.5,3,1,2,3,2,2.2,3,5,1,4,5,3,2,4,1.6666666,2.5,2.5,1,4,2,4,2,1,1,5,5,1,4,3,2,,4,1,4,4,0,0,2,,1,897.0,1399.0,3242.0,4,6,9,6,2,2,5,5,4,5,3,3,3,2,2,5,5,1,2,3,3,0,1,0,0,3,5,4.0,3,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,2,1,2,1,1,0,1,0,1,1,1,1,4,1,1,7,0.69999999
R_100916abc5815,7586691,School_25,100,15.5,1,3.0,17.0,0,0,8,,8,0,1,5,1,B,4,2,3,5,3,4,3,3,4,4,2,7.5,1.5,2.0,1.5,2.0,0.0,1.0,8.0,1.5,1,2,5,4,3,5,3,2.75,2,4,4.0,4,5,3,1,1.75,2,2,2,4,3,2.5999999,3,5,1,2,3,2,3,1,1.6666666,2.5,2.5,3,4,4,4,3,4,3,1,1,1,2,1,1,,3,2,3,3,0,8,5,,0,936.0,,2200.0,7,2,1,10,2,4,3,1,2,1,1,2,1,2,2,3,6,2,1,1,1,1,0,0,0,2,3,3.5,3,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,2,1,1,1,2,0,2,0,4,0,3,0,3,0,3,1,4,1,1,4,0.40000001
R_100917abc5121,7586691,School_25,100,54.700001,1,3.0,17.0,0,0,10,1.0,10,0,1,3,4,C,1,4,3,4,7,1,4,4,2,5,6,5.5,1.0,1.0,0.0,1.0,0.0,0.5,7.5,0.0,4,1,1,5,1,2,4,4.5,5,5,2.0,4,5,2,3,2.0,4,1,3,2,2,2.4000001,1,4,1,2,4,1,2,2,1.3333334,1.5,2.0,4,3,4,2,3,2,4,5,3,1,3,1,2,,2,3,3,1,0,8,3,,0,1127.0,,2770.0,3,1,10,2,2,5,1,3,1,2,5,5,3,2,3,3,6,2,2,1,3,1,1,0,0,2,2,3.0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,0,2,0,2,0,4,1,1,0,3,0,3,0,1,0,4,2,0.2
R_100918abc1419,7586691,School_25,100,34.299999,1,3.0,17.0,1,1,8,7.0,8,0,1,2,3,D,3,2,2,9,5,1,1,1,2,2,6,7.5,1.5,4.0,4.0,4.0,0.0,0.0,8.5,0.5,3,4,5,5,4,1,2,3.5,2,2,5.0,3,4,4,1,2.5,1,3,4,1,4,2.5999999,2,4,4,4,4,1,4,1,2.6666667,2.5,3.0,2,4,4,2,1,1,4,3,1,1,2,1,3,,2,1,1,1,1,6,2,,0,596.0,1251.0,859.0,5,2,1,7,3,5,4,5,4,1,5,4,2,1,2,2,6,2,1,1,3,1,0,0,0,2,1,2.5,3,1,0,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,2,1,1,1,2,1,2,1,1,0,3,1,3,1,1,0,2,0,4,7,0.69999999
R_100919abc197,7586691,School_25,100,26.200001,1,2.0,16.0,0,0,5,2.0,5,1,1,5,2,E,1,4,1,9,6,1,4,2,1,4,8,6.5,2.5,2.5,3.5,1.5,0.5,1.5,7.0,0.5,5,4,1,3,3,2,1,2.75,5,6,1.5,4,4,3,4,2.75,1,1,2,3,4,2.2,2,1,1,2,3,2,1,4,2.6666667,1.5,2.5,4,4,2,4,3,2,2,2,5,1,4,2,3,,2,4,2,1,0,5,7,,1,1732.0,1600.0,4178.0,0,3,7,6,3,4,3,1,5,2,2,1,1,1,3,2,6,2,1,3,1,1,0,0,0,5,4,2.5,3,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,2,1,1,1,2,1,2,1,1,0,4,1,3,1,1,1,4,1,1,9,0.89999998
R_100920abc8167,7586691,School_25,100,45.400002,1,2.0,16.0,1,1,7,8.0,8,0,0,2,1,Quinto A,1,1,3,3,1,2,4,1,4,2,4,7.0,1.5,1.0,2.0,2.0,1.0,0.0,9.5,0.5,3,3,4,4,1,5,4,3.5,1,4,4.5,5,2,1,1,1.75,3,1,2,4,1,2.2,5,2,4,1,5,5,2,3,4.3333335,3.5,1.0,2,3,4,4,1,2,3,3,5,1,4,4,2,,3,4,1,3,1,3,8,,1,997.0,1834.0,1932.0,0,3,2,6,3,4,1,4,3,1,4,2,3,1,2,3,6,3,1,1,2,0,0,0,1,3,3,3.0,2,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,2,0,3,0,1,0,2,0,3,1,4,1,1,4,0.40000001
R_100921abc8862,7586691,School_25,100,56.200001,1,2.0,16.0,1,1,4,2.0,4,0,0,3,1,B,4,3,2,10,8,2,4,1,1,3,6,6.0,2.0,0.5,3.5,0.5,0.5,1.0,7.0,0.5,2,4,5,1,4,4,2,1.75,5,1,4.0,5,2,4,2,2.75,4,4,2,1,3,2.8,1,2,5,5,5,3,4,3,3.3333333,3.5,3.0,4,4,2,4,3,1,2,4,3,2,1,5,2,,4,5,3,1,1,5,8,,0,1186.0,686.0,2258.0,7,9,1,9,1,4,2,2,1,1,3,2,2,2,3,3,6,2,3,1,1,1,0,0,0,3,1,2.0,3,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,2,1,1,1,2,1,2,1,1,1,1,0,2,1,1,1,4,0,4,8,0.80000001
R_100922abc6330,7586691,School_25,100,47.200001,1,4.0,18.0,1,1,9,1.0,9,1,0,3,1,C,1,1,1,1,8,4,4,1,1,1,2,7.5,2.0,3.5,4.5,0.5,1.0,0.5,9.0,3.0,1,1,4,2,2,3,4,3.25,5,1,4.0,1,5,5,5,4.0,4,3,1,2,1,2.2,1,4,2,5,3,3,3,1,1.6666666,3.0,4.0,1,2,3,1,3,4,3,2,2,1,2,2,3,,5,3,4,4,0,1,8,,1,1341.0,2734.0,2577.0,3,6,4,2,3,5,5,1,2,1,5,3,2,1,1,4,7,2,3,1,2,1,0,0,1,2,1,2.5,6,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,2,0,1,0,1,0,2,0,4,0,3,0,2,0,1,0,1,0,3,1,0.1
R_100923abc2214,7586691,School_25,100,50.700001,1,1.0,15.0,1,1,9,5.0,9,1,0,4,1,D,4,2,3,8,2,3,3,3,1,3,4,7.5,2.5,3.5,5.5,1.5,0.0,0.0,7.5,3.0,2,1,3,1,1,5,4,2.75,6,5,1.5,4,3,2,2,2.25,2,4,4,2,4,3.2,4,1,4,1,3,2,4,1,4.3333335,3.0,2.0,2,1,1,4,2,1,4,2,4,1,2,5,3,,4,4,4,1,0,7,6,,0,647.0,,2025.0,3,6,9,3,1,5,5,2,4,1,4,4,2,2,1,5,7,2,3,2,2,1,0,1,1,1,1,3.0,2,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,2,0,4,0,2,1,2,1,1,1,1,0,3,1,1,1,4,1,1,6,0.60000002
R_100924abc5533,7586691,School_25,100,24.4,1,4.0,18.0,1,1,8,9.0,9,1,1,5,1,E,3,1,3,10,7,2,3,1,3,2,4,7.0,3.0,0.5,2.5,0.5,0.5,0.5,7.0,1.0,2,2,5,2,2,2,2,3.0,6,2,3.0,5,4,2,5,2.5,4,1,3,1,2,2.2,1,4,3,3,3,2,5,4,2.0,3.5,3.0,2,2,2,1,1,1,1,1,3,1,1,2,2,,1,3,2,4,0,2,3,,1,1115.0,2126.0,2540.0,5,8,0,6,2,5,2,4,1,5,1,1,3,1,1,5,4,1,1,2,1,0,0,1,0,3,4,3.5,2,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,2,1,1,0,2,0,1,1,1,0,1,0,3,1,1,1,4,1,1,6,0.60000002
R_100925abc1476,7586691,School_25,100,52.0,1,2.0,16.0,1,1,8,7.0,8,0,1,3,3,A,4,3,3,9,7,1,2,1,2,3,1,8.5,2.5,1.0,1.0,1.0,0.0,0.5,7.5,2.0,1,4,4,3,1,1,3,4.0,5,1,4.0,1,5,3,1,2.5,2,4,1,4,4,3.0,2,5,1,1,3,5,3,1,1.3333334,4.0,2.0,4,4,1,3,2,1,3,5,1,1,5,5,2,,1,5,4,1,0,4,7,,0,1664.0,1715.0,2933.0,8,2,3,3,3,1,2,4,2,3,2,2,1,2,3,5,6,3,1,1,3,0,0,0,0,2,1,2.5,3,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,2,1,1,0,1,1,2,1,1,1,1,1,3,1,1,1,4,1,1,9,0.89999998
R_100926abc8530,7586691,School_25,100,53.900002,1,1.0,15.0,0,0,8,4.0,8,1,1,4,3,B,4,1,4,1,5,2,3,3,2,5,6,8.0,1.5,2.5,3.0,1.5,0.5,1.0,7.5,0.0,3,1,5,1,4,3,4,2.5,6,2,3.0,3,4,4,5,3.5,4,4,4,1,2,3.0,3,4,5,1,5,5,2,2,3.3333333,3.5,1.0,1,3,4,2,2,2,4,4,3,1,5,4,1,,1,1,5,4,1,9,6,,1,602.0,,4544.0,5,2,8,2,3,4,4,5,5,4,5,3,3,2,2,5,5,1,1,3,2,0,0,0,1,1,2,3.5,4,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,2,1,1,1,2,1,2,0,1,1,1,1,3,1,1,1,4,0,1,8,0.80000001
R_100927abc1393,7586691,School_25,100,28.4,1,3.0,17.0,0,0,7,9.0,9,0,1,1,1,C,4,4,2,2,5,1,2,3,3,3,2,7.0,2.0,1.5,6.0,2.0,0.5,0.0,7.0,1.0,5,4,4,2,3,2,2,2.75,5,2,3.5,4,3,3,5,3.25,3,3,1,3,4,2.8,5,5,4,1,5,3,2,4,3.3333333,2.5,1.0,1,2,4,4,1,1,1,2,1,1,5,3,1,,1,3,3,2,0,6,5,,1,,1864.0,3406.0,1,2,8,5,1,5,5,2,4,3,5,2,2,1,3,5,4,3,2,1,2,0,1,0,1,3,4,3.5,6,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,3,0,1,1,2,0,4,0,4,0,2,0,4,0,1,0,4,1,0.1
R_100928abc2471,7586691,School_25,100,29.299999,1,1.0,15.0,1,1,10,6.0,10,1,1,5,2,D,1,3,1,7,6,4,1,1,1,1,3,7.5,2.5,2.5,3.0,0.5,1.0,0.5,9.0,1.0,5,3,1,2,5,2,2,2.25,5,6,1.5,1,1,5,1,4.0,3,3,4,4,2,3.2,5,5,1,4,4,1,5,2,2.3333333,3.0,3.0,1,2,4,2,2,3,1,1,2,1,5,5,1,,5,5,2,4,1,8,4,,0,899.0,1584.0,2401.0,10,9,5,8,2,2,4,2,1,1,2,2,3,1,1,4,5,3,2,2,3,0,1,1,0,5,2,1.5,6,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,2,0,3,1,2,1,2,1,1,0,4,1,3,1,1,1,4,1,1,8,0.80000001
R_100929abc9910,7586691,School_25,100,32.599998,1,2.0,16.0,1,1,1,4.0,4,0,1,5,1,E,4,4,3,7,2,3,3,1,1,4,8,5.5,2.0,2.5,3.0,1.0,0.0,1.5,8.0,1.5,3,2,5,2,5,3,3,2.25,1,5,4.0,4,2,4,3,3.25,3,1,3,3,3,2.5999999,2,2,5,3,4,1,2,2,3.6666667,1.5,2.5,3,1,1,4,1,4,1,5,4,1,5,3,2,,1,2,6,1,0,7,3,,1,1196.0,2128.0,3288.0,4,6,9,7,1,3,1,1,2,3,1,1,1,1,2,2,7,1,1,3,1,0,0,0,0,5,4,2.5,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,2,0,3,0,1,1,2,1,1,1,1,1,3,1,1,1,4,1,1,8,0.80000001
R_100930abc8128,7586691,School_25,100,32.0,1,3.0,17.0,1,1,7,,7,1,0,5,4,A,3,3,4,3,3,1,1,1,1,1,7,6.5,1.0,1.5,3.5,0.5,0.0,1.0,8.0,0.5,2,3,1,1,3,3,4,2.75,1,2,5.5,1,3,3,5,4.0,1,1,2,1,4,1.8,4,5,1,5,1,4,1,4,2.0,2.5,5.0,3,1,3,3,1,1,2,3,3,1,2,3,2,,4,3,2,4,0,6,6,,1,997.0,,4177.0,1,2,1,10,3,5,5,4,1,3,3,5,2,2,3,4,4,3,1,3,1,0,0,0,0,2,1,2.5,2,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,2,0,3,0,2,1,2,0,3,0,3,0,2,1,1,0,3,0,1,3,0.30000001
R_100931abc1757,7586691,School_25,100,37.5,1,3.0,17.0,1,1,8,6.0,8,1,1,4,1,5to B ,4,1,2,9,4,2,3,4,4,1,7,6.0,1.0,1.5,2.0,1.0,1.0,1.0,9.0,2.0,5,4,4,2,2,1,5,4.0,1,1,6.0,4,1,1,1,2.25,3,2,2,2,1,2.0,1,1,3,1,2,1,5,2,3.0,3.0,2.5,3,2,2,2,2,3,1,1,1,1,4,5,1,,3,3,5,1,0,3,6,,0,1274.0,1110.0,3089.0,1,5,3,10,3,2,2,4,1,3,3,1,1,1,1,5,5,3,2,2,3,0,1,1,0,5,5,3.0,6,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,2,0,1,1,1,1,1,1,3,1,1,1,4,1,1,8,0.80000001
R_100932abc3002,7586691,School_25,100,43.099998,1,1.0,15.0,0,0,3,2.0,3,1,1,3,3,C,2,2,3,9,7,4,4,2,2,2,2,7.5,1.5,3.5,3.0,1.0,0.0,0.0,7.5,0.0,2,2,1,5,3,1,5,4.5,1,3,5.0,1,1,4,1,3.75,1,3,3,3,4,2.8,1,3,3,2,3,4,4,3,2.3333333,4.0,2.5,4,2,3,4,3,2,4,4,4,1,4,4,3,,3,1,6,1,0,1,3,,1,1775.0,1392.0,2861.0,7,5,4,4,2,4,3,1,1,5,2,1,2,1,3,3,6,2,3,1,2,1,0,0,1,3,5,4.0,3,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,2,0,1,0,1,1,2,0,4,0,3,1,3,1,1,0,2,0,3,4,0.40000001
R_100933abc3892,7586691,School_25,43,58.200001,1,0.0,15.0,0,0,3,9.0,9,1,1,5,4,D,2,4,2,15,7,2,2,2,2,3,4,8.0,3.0,2.0,0.5,2.5,0.0,0.0,8.0,0.0,1,1,3,3,3,1,3,3.5,6,2,3.0,3,4,4,5,3.5,1,2,1,4,2,2.0,3,5,2,2,1,5,1,3,2.0,3.0,3.5,2,4,3,4,1,3,3,1,4,2,3,2,3,,3,5,2,3,0,2,2,,1,1057.0,2035.0,1735.0,2,10,8,2,3,5,3,5,3,2,1,2,3,2,1,3,6,3,2,1,2,0,1,0,1,4,2,2.0,4,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,2,0,3,1,2,1,2,1,1,1,1,0,2,1,1,1,4,1,1,7,0.69999999
R_100934abc4208,7586691,School_25,100,23.1,1,2.0,16.0,1,1,7,7.0,7,1,1,3,4,E,1,1,4,6,4,4,4,1,3,4,3,7.5,3.5,1.0,2.5,2.5,0.0,0.5,7.0,0.0,5,3,2,2,3,4,4,2.75,1,3,5.0,4,2,1,1,2.0,4,4,1,2,4,3.0,5,3,4,3,5,4,4,1,4.0,4.0,2.0,1,3,3,2,2,2,1,3,4,1,4,3,3,,3,2,5,3,0,4,2,,1,1365.0,,1569.0,10,4,10,10,3,2,5,3,3,4,1,3,2,1,1,2,6,2,2,1,1,1,1,0,0,5,4,2.5,4,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,2,0,4,0,1,0,2,0,1,0,4,0,2,0,3,1,4,0,4,1,0.1
R_100935abc148,7586691,School_25,100,26.0,1,2.0,16.0,1,1,1,12.0,12,0,1,3,3,5to A,3,2,1,4,9,4,2,4,3,1,6,9.5,2.5,0.0,3.5,2.5,0.5,1.0,8.0,1.0,3,2,2,4,4,4,1,2.25,2,5,3.5,3,5,2,5,2.75,4,4,2,1,1,2.4000001,1,5,2,3,3,1,1,4,1.3333334,1.0,3.0,4,1,4,2,2,1,2,1,3,2,4,4,2,,5,4,3,1,0,4,7,,1,1681.0,1897.0,2091.0,1,1,0,4,3,3,3,1,1,4,4,1,1,2,1,3,7,2,3,2,3,1,0,1,0,2,4,4.0,6,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,2,1,1,1,2,0,1,0,3,1,1,0,3,1,1,1,4,0,3,6,0.60000002
R_100936abc3311,7586691,School_25,100,28.9,1,1.0,15.0,0,0,2,5.0,5,0,1,3,1,B,3,4,1,5,6,4,1,4,3,1,3,7.0,0.0,1.0,3.0,3.0,0.0,0.0,8.0,0.0,1,3,1,1,3,1,4,3.25,5,5,2.0,2,4,4,1,2.75,1,1,3,1,3,1.8,4,5,2,2,5,2,5,2,2.3333333,3.5,1.5,2,2,3,2,1,2,2,2,5,1,5,1,2,,4,2,3,3,0,9,8,,0,1347.0,1963.0,4056.0,8,8,8,2,3,5,2,3,5,4,1,2,3,1,2,3,5,3,2,1,1,0,1,0,0,4,2,2.0,3,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,2,0,1,0,1,0,1,1,1,0,3,0,3,0,1,1,4,0,1,2,0.2
